Word,Meaning
angiography,angioqrafiya
angle,bucaq
angled,bucaqlı
angler,balıqçı
angles,açılar
angora,tiftik
angrily,acıqlı
angriness,cinlilik
angry,hirsli
anguish,əzab
anhydride,anhidrid
anhydrite,anhidritdən
anhydrous,susuz
aniline,anilin
animal,heyvan
animalism,animalizmin
animals,heyvanlar
animate,diri
animated,animasiya
animating,canlandırmanın
animation,canlandırma
animations,animasiyalar
animato,cizgi
animators,animatorlar
animosity,düşmənçilik
animus,düşmanlık
anionic,anion
anions,anionlardan
anise,razyana
anisette,anasonlu içki
anisotropic,anizotrop
anisotropies,anizotropluğunu
ankle,topuq
annals,salnamə
annealed,tavlı
annelid,həlqəvi
annex,ilhaq etmək
annexation,ilhaq
annexationist,işğalçılıq
annexe,Əlav
annexed,əlavə
annexes,əlavələr
annexing,müdaxilə
annihilate,məhv etmək
annihilated,məhv
annihilation,məhv
anniversaries,ildönümlər
anniversary,ildönümü
annotate,annotasiya yazmaq
annotated,not
annotation,annotasiya
annotations,ek
announcer,diktor
announcers,aparıcılar
announcing,elan
annoy,qıcıqlandırmaq
annoyance,acıqlanma
annoyed,rahatsız
annoying,zəhlətökən
annual,illik
annualised,illik
annually,hər il
annuities,emeklilik
annuity,annuitet
annul,ləğv etmək
annular,həlqəvi
annulated,ləğv
annuli,fəzasının
annulled,ləğv
annulling,ləğv edilməsi
annulment,ləğv etmə
annulments,ləğv edilməsi
annuls,ləğv
annum,illik
anode,anod
anodes,anodlar
anodised,anodlaşdırılmış
anoint,məsh
anointed,məsh
anointing,məsh
anoints,məsh
anomalies,anomaliyaları
anomalous,qeyri-düzgün
anomaly,anomaliya
anonym,anonim
anonymity,imzasızlıq
anonymous,anonim
anonymously,anonim
anonymousness,Anonimliyi
anorexia,anoreksiya
another,başqa
anserine,anserinin
answer,cavab
answerable,məsuliyyətə
answered,cavab
answerers,cavab verənlər
answering,cavab
answers,cavab
ant,qarışqa
antagonise,qəzəbləndirə
antagonised,antagonized
antagonising,antagonizing
antagonism,ziddiyyət
antagonisms,antaqonizm
antagonist,rəqib
antagonistic,antaqonist
antagonists,antaqonistləri
anteaters,qarışqayeyənlər
antecedent,təyinedilən
antedate,əvvəlki dövrə təsadüf edir
antediluvian,daşqına qədərki
antelope,antilop
antenna,antena
antennas,antenaların
anthem,himn
anthems,himnləri
anther,tozluq
anthill,qarışqa topası
anthologies,antolojiler
anthology,antologiya
anthracite,antrasit
anthrax,qarayara
anthropogenesis,Antropogen
anthropogenic,antropogen
anthropoid,insanabənzər
anthropological,antropoloji
anthropologist,antropoloq
anthropologists,antropoloqlar
anthropology,antropologiya
anthropometric,antropometrik
anthropometrical,antropometrik
anthropometrics,antropometrik
anthropomorphic,antropomorf
antiaircraft,zenit
antibacterial,antibakterial
antibiosis,Antibiotikoterapiya
antibiotic,antibiotik
antibiotics,antibiotik
antibodies,antikor
antibody,antikor
antic,antik
antichrist,Dəccal
anticipate,əvvəlcədən görmək
anticipated,gözlənilən
anticipates,nəzərdə tutur
anticipating,etməzkən
anticipation,qabaqcadan dadma
anticline,antiklinal
anticonvulsant,antikonvulsant
anticyclone,antisiklon
anticyclones,antisiklonları
antidepressant,antidepresan
antidote,padzəhər
antidotes,panzehirler
antifreeze,antifriz
antifriction,antifriksion
antifungal,Dudak uçuklaması Mantar
antigens,antigenləri
antihistaminic,antihistaminik
antiknock,antidetonasiyalı
antimicrobial,antimikrob
antimilitarist,antimelitarist
antinomy,antinomidir
antioxidant,antioksidləşdirici
antipathetic,mənfur
antipathy,antipatiya
antipersonnel,piyada
antiphon,Antifontdan
antipode,antipod
antiquarian,antikvar
antiquary,əntiqəçi
antiquate,torquate
antiquated,köhnə
antique,əntiq
antiques,əntiq
antiquities,eserleri
antiquity,qədimlik
antiseptic,antiseptik
antisocial,cəmiyyətəzidd
antistatic,antistatik
antitank,tankvuran
antithesis,antitez
antithetic,karşıt
antithetical,zidd
antitoxin,antitoksin
antitoxins,antitoksinlərin
antitype,dayanırdı
antler,buynuz
antonym,antonim
anuran,kuyruksuz qurbağa
anus,göt
anvil,zindan
anvils,örsler
anxieties,narahatlıqlar
anxiety,narahatlıq
anxious,narahat
anxiously,narahatlıqla
any,hər
anybody,hər kəs
anyhow,afərin
anymore,artıq
anyone,hər kəs
anything,bir şey
anytime,zaman
anyway,hər halda
anyways,zaten
anywhere,yerdə
aorta,şahdamar
apace,sürətlə
apart,ayrı
apartheid,aparteid
apartment,mənzil
apartments,mənzil
apathetic,ruhsuz
apathy,süstlük
apatite,apatit
ape,meymunluq etmək
apelike,meymunsifət
aperitif,iştahaaçan
aphasia,diltutulması
aphid,bitkibiti
aphorism,aforizm
aphorisms,aforizmlər
aphrodisiac,afrodizyak
apiarist,balçı
apiary,arıxana
apices,zirvələri
apiculture,arıçılıq
apiece,her birine
apish,meymunabənzər
apnoea,apnea
apolitical,apolitik
apologetic,yumşaq
apologies,üzr
apologise,üzr istəmək
apologised,üzr istədi
apologises,üzr
apologising,üzr istəmək
apologist,üzrxah
apology,üzr
apoplexy,iflic
apostasy,mürtədlik
apostate,kafir
apostates,dönüklər
apostil,Həvari
apostle,əshabə
apostles,həvarilər
apostleship,həvari
apostolic,apostol
apostrophe,apostrof
apothecary,əczaçı
apotheosis,tanrılaştırma
appal,qorxutmaq
appalled,dəhşətə
appalling,dəhşətli
apparatus,aparat
apparatuses,aparatları
apparel,libas
apparent,aydın
apparently,yəqin
apparition,xəyal
appeal,müraciət
appealed,müraciət
appealer,ərizəçinin
appealers,müraciət
appealing,müraciət
appeals,müraciət
appear,görünür
appearance,görünüş
appearances,çıxışları
appeared,çıxdı
appearing,görünen
appears,görünür
appease,sakitləşdirmək
appeased,təskinlik
appeasement,sakitləşdirmə
appellant,şikayətçi
appellants,şikayətçilərin
appellate,apellyasiya
appellation,apellyasiya
appellative,Apelyativ
append,bitişdirmək
appendage,əlavəsi
appended,əlavə
appendices,əlavə
appendicitis,appendisit
appending,eklenmesi
appendix,əlavə
appendixes,əlavələr
appetising,iştahaaçan
appetite,iştaha
appetitive,iştahalı
applaud,alqışlamaq
applauded,alqışladı
applauder,Alqışlayan
applauding,alqışlayırlar
applauds,alqışlayır
applause,alqış
apple,alma
applecart,akamete
apples,alma
applesauce,palavra
appliance,cihaz
appliances,Məişət texnikası
applicability,tətbiq
applicable,müvafiq
applicant,ərizəçi
applicants,ərizəçilər
application,ərizə
applicative,Tətbiqi
applicator,tətbiq
applicators,Aplikator
applied,tətbiqi
applies,tətbiq
appliqué,aplikasiyanı
apply,tətbiq etmək
applying,tətbiq
appoint,təyin etmək
appointed,təyin
appointee,görevlendirdikleri
appointees,atanmışlar
appointer,təyin edən
appointing,təyin
appointment,təyinat
appointments,təyinatlar
appoints,təyin
apportion,bölmək
apportioned,bölüşdürülür
apportioning,bölünməsi
apportionment,bölüşdürmə
apposite,münasip
apposition,durub
appositionally,müxalif
appraisal,qiymət
appraisals,qiymətləndirilməsi
appraise,qiymətləndirmək
appraised,Muhammədən
appraisement,Ekspertiz
appraiser,qiymətqoyan
appraisers,qiymətləndiricilər
appraises,qiymətləndirir
appraising,qiymətləndirilməsi
appreciable,təsirli
appreciably,hiss
appreciate,qiymətləndirmək
appreciated,yüksək qiymətləndirib
appreciates,yüksək qiymətləndirir
appreciating,qiymətləndirən
appreciation,təqdir
appreciations,qiymətləndirmə
appreciative,qədirbilən
appreciatively,minnətdarlıqla
appreciator,qədirbilən
apprehend,başa düşmək
apprehended,həbs
apprehends,ehtiyat
apprehensible,anlaşılabilir
apprehension,fəhm
apprehensive,fərasətli
apprentice,şagird
apprentices,şagird
apprenticeship,şagirdlik
apprise,bildirmək
approach,yanaşma
approachable,əlçatan
approached,yaxınlaşdı
approaches,yanaşmalar
approaching,yaxınlaşan
approbation,sanksiya
appropriate,müvafiq
appropriated,mənimsənilir
appropriately,müvafiq
appropriateness,qanunilik
appropriating,mənimsənilməsindən
appropriation,mənimsəmə
appropriations,ödəmələrin
approval,təsdiq
approvals,razılıqların
approve,təsdiqləmək
approved,təsdiq
approver,onaylayan
approvers,onaylayan
approves,təsdiq
approving,təsdiq
approx,təqribən
approximate,təxmini
approximated,uyğunlaşdırılmalıdır
approximately,təxminən
approximates,təxminən
approximation,uyğunlaşdırılması
approximations,ədədi
appurtenances,ləvazimatına
apricot,ərik
apricots,ərik
apron,önlük
aprons,önlüklər
apropos,yerinde
apt,tutarlı
aptly,tutarlı
aptness,tutarlılıq
aquaculture,balıqçılıq
aqualung,akvalanq
aquamarine,akuamarin
aquaplane,su kayağı
aquarium,akvarium
aquatic,su
aquatics,su sporları
aqueduct,su kəməri
aqueducts,su kemerleri
aqueous,sulu
arabesque,arabesk
arable,əkin
aragonite,araqonit
arbiter,arbitr
arbiters,arbitrlər
arbitrage,arbitraj
arbitral,arbitraj
arbitrarily,özbaşına
arbitrariness,özbaşınalıq
arbitrary,ixtiyari
arbitrating,Arbitrajda
arbitration,arbitraj
arbitrational,arbitraj
arbitrator,arbitr
arbitrators,arbitr
arboretum,Dendrarisi
arbour,köşk
arbours,çardaqlar
arbutus,kocayemiş
arc,qövs
arcade,sıratağ
arcades,Kemeraltı
arcane,gizli
arch,tağ
archaeological,arxeoloji
archaeologically,arxeoloji
archaeologist,arxeoloq
archaeologists,arxeoloqlar
archaeology,arxeologiya
archaic,arxaik
archaism,arxaizm
archbishop,arxiyepiskop
archbishopric,Başpiskoposluğuna
archdeacon,başdiyakoz
arched,tağlı
archenemy,Şeytan
archer,oxatan
archery,okçuluk
arches,tağları
archetypical,arxetipik
archipelago,arxipelaq
architect,memar
architectonics,memarlıq
architects,memarlar
architectural,memarlıq
architecturally,memarlıq
architecture,memarlıq
architectures,arxitekturaları
archival,arxiv
archive,arxiv
archived,arşivlenmiş
archives,arxiv
archiving,arxivləşdirmə
archivist,arxivçi
archly,qəmzəli
arctic,qütb
ardency,alovluluq
ardent,alovlu
ardently,şövqlə
ardour,coşğunluq
arduous,çətin
arduousness,əziyyətlilik
are,var
area,sahə
areas,sahələri
arenas,arenalarda
argali,dağ-qoç
argentine,Argentina
argon,arqon
arguable,ixtilaflı
argue,mübahisə
argued,müdafiə etdi
argues,müdafiə
arguing,mübahisə
argument,arqument
argumentation,cəhl
argumentatively,əsaslandırılmış
arguments,dəlilləri
aria,ariya
arid,quraq
aridity,quraqlıq
aright,doğru
arise,yarana
arisen,yaranmış
arises,yaranır
arising,yaranan
aristocracy,aristokratiya
aristocrat,aristokrat
aristocratic,kübar
aristocratically,ağayana
aristocrats,kübarlar
arithmetic,hesab
arithmetical,hesab
arithmetically,riyazi
arm,qol
armadillo,armadil
armament,silahlanma
armaments,silahlar
armatures,Armatürler
armband,pazıbent
armchair,koltuk
armchairs,kreslolar
armed,silahlı
armful,xorum
armfuls,qucaq-qucaq
armhole,addımlı
armies,qoşunları
arming,silahlanma
armistice,barışıq
armless,silahsız
armlet,qolçaq
armour,zireh
armoured,zirehli
armourer,silahqayıran
armourers,silah
armouries,armories
armouring,zırhlama
armours,qüvvəyə
armoury,cəbbəxana
armpit,qoltuq
armpits,qoltuq
armrest,Kolçak
arms,qucaq
army,ordu
arnica,arnika
aroma,ətir
aromas,aroması
aromatic,aromatik
aromatisation,aromatikləşdirilməsi
arose,yaranmışdır
around,ətrafında
arouse,oyatmaq
aroused,oyandırdı
arouses,doğurur
arousing,doğuran
arpeggio,arpecio
arrack,rakı
arraign,ifşa
arraigned,giriftar
arrange,təşkil etmək
arranged,təşkil
arrangement,tərtibat
arrangements,tədbirlər
arranger,aranjimançı
arrangers,aranjimançılar
arranges,təşkil
arranging,təşkili
arrant,çox pis
arrayed,geyimli
arrays,Diziler
arrear,borc
arrearage,"qalması,"
arrears,borclar
arrest,həbs
arrested,həbs
arresting,həbs
arrestment,həbssiz
arrests,həbs
arrhythmia,aritmiya
arrhythmic,ahəngsiz
arrival,gəlişi
arrivals,gelişinden
arrive,gəlmək
arrived,gəldi
arrives,gəlib
arriving,gələn
arrogance,təkəbbür
arrogant,təkəbbürlü
arrogantly,lovğa
arrow,ox
arrowroot,ararot
arrows,oxlar
arse,eşşək
arsenal,silahxana
arsenals,arsenalının
arsenic,mərgümüş
arsenical,mərgümüş
arsine,Arsin
arson,kundaklama
art,incəsənət
artefact,Artefakt
artefacts,artefaktlar
arteries,damarların
arteriosclerosis,arterioskleroz
artery,arteriya
artesian,artezian
artful,bic
artfulness,fırıldaq
arthritis,artrit
artichoke,ənginar
artichokes,enginar
article,maddə
articles,Məqalə
articular,oynaq
articulate,tələffüz etmək
articulated,buğumlu
articulation,diksiya
articulations,eklemlenmeleri
artifice,kələk
artificer,sanatkâr
artifices,istehsalçıları
artificial,süni
artificiality,sünilik
artificially,süni
artificialness,sünilik
artillerist,topçu
artillery,top-topxana
artilleryman,topçu
artisan,sənətkar
artisans,biznesmenə
artist,rəssam
artiste,artist
artistic,bədii
artistically,artistcəsinə
artistry,bədiilik
artists,rəssamlar
artless,kələksiz
artlessly,kələksiz
artwork,incəsənət
as,kimi
asbestos,asbest
ascend,qalxmaq
ascendancy,zabitə
ascendant,zabitəli
ascended,yüksəldiyini
ascending,ucadan
ascension,çixma
ascensions,zirvəyə
ascent,yoxuş
ascertain,müəyyən
ascertainable,təkzibedilməz
ascertained,dəqiqləşməsi
ascertaining,müəyyən etmək
ascertainment,müəyyənləşdirilməsi
ascertains,əmin
ascetic,guşənişin
ascetical,tərki-dünya
asceticism,zahidlik
ascorbic,askorbin
ascribe,isnad etmək
ascribed,aid
ascription,yaraşdırmaq
asepsis,mikropsuzluk
aseptic,aseptik
aseptically,aseptik
ash,kül
ashamed,xəcalətli
ashen,küləçalan
ashes,kül
ashore,sahilə
ashtray,külqabı
ashtrays,küllüklerin
ashy,küllü
aside,kənara
ask,soruşmaq
askance,yanakı
asked,istədi
askew,əyri
asking,xahiş
asks,soruşur
aslant,kəc
aslope,meyilli
asocial,asosial
asparagus,qulançar
aspect,aspekt
aspects,aspektləri
aspen,ağcaqovaq
asperity,kəskinlik
asperse,çamur atmak
aspersion,iftira
asphalt,asfalt
asphalted,asfaltlı
asphodel,çirişotu
asphyxia,boğulma
asphyxiate,boğmak
aspirant,iddiaçı
aspirants,aspirant
aspirate,aspiratı
aspirates,aspiratları
aspirating,sorma
aspiration,arzu
aspirations,mətləb
aspirators,Aspiratorlar
aspire,talib
aspired,talib
aspires,çalışır
asquint,çəp
ass,eşşək
assail,hücum etmək
assailants,şəxslər
assailed,qapılması
assassin,qatil
assassinate,öldürmək
assassinated,sui-qəsd
assassinating,qətlə
assassination,sui-qəsd
assassinations,sui-qəsd
assassinator,sui-qəsdçi
assault,basqın
assaulted,hücum
assaulting,hücum
assaults,hücum
assay,sınaq
assaying,raporlaması
assemblage,toplanış
assemble,toplaşmaq
assembled,yığılmış
assembler,quraşdırıcı
assemblies,iclaslar
assembling,montaj
assembly,yığma
assent,razılıq
assented,olduq
assert,təsdiqləmək
asserted,təsdiq
asserting,müdafiə
assertion,təsdiq
assertive,iddialı
assertiveness,kendine güven
asserts,iddia
asses,vəhşi eşşəklərdir
assess,qiymətləndirmək
assessed,qiymətləndirilən
assesses,qiymətləndirir
assessing,qiymətləndirən
assessment,qiymətləndirmə
assessments,qiymətləndirmələr
assessor,iclasçı
assessors,qiymətləndiricilər
asset,aktiv
assets,aktiv
assiduity,səylilik
assiduous,zəhmətsevər
assiduously,səylə
assiduousness,canfəşanlıq
assign,təyin etmək
assignable,təyin
assigned,təyin
assignee,Vekil
assigning,təyin
assignment,tapşırıq
assignments,tapşırıqları
assignor,verənin
assigns,ötürdüyü
assimilate,mənimsəmək
assimilated,assimilyasiya
assimilating,assimilyasiya
assimilation,assimilyasiya
assimilative,assimilyasiya
assist,kömək etmək
assistance,yardım
assistances,yardımlar
assistant,köməkçi
assistants,köməkçiləri
assistantship,Asistanların
assistantships,asistanlık
assisted,yardım
assisting,yardım
assists,asist
assize,andlılar
associable,da birlikdə
associate,əlaqələndirmək
associated,bağlı
associates,asılı
associating,əlaqələndirmə
association,assosiasiya
associations,birliklər
associative,əlaqələndirici
assonance,asonans
assort,çeşidləmək
assorted,müxtəlif
assortment,çeşid
assortments,çeşidləri
assuage,sakitləşdirmək
assume,güman
assumed,ehtimal
assumes,nəzərdə tutur
assuming,fərz
assumption,ehtimal
assumptions,fərziyyələr
assumptive,fərzi
assurance,əminlik
assurances,təminatlar
assure,əmin etmək
assured,arxayın
assuredly,mütləq
assuredness,əminlik
assures,təmin
assuring,təmin
asterisk,ulduz
asterisks,ulduz
asterism,ulduz kümesi
astern,geride
asteroids,planet
asthenia,taqətsizlik
asthma,astma
asthmatic,təngnəfəs
astir,Hareketli
astonish,heyrətləndirmək
astonished,heyran
astonishing,heyranedici
astonishingly,heyranedici
astonishment,heyrət
astound,sarsıtmaq
astounds,çaşmışa çevirir
astrakhan,qaragül
astray,yoldan
astringency,büzüşdürücülük
astringent,büzücü
astrobiology,astrobioloqiya
astrolabe,usturlap
astrologer,münəccim
astrological,astroloji
astrology,astrologiya
astrometry,gökölçümü
astron,Astronomik
astronaut,astronavt
astronautics,kosmonavtika
astronauts,astronavtların
astronomer,astronom
astronomers,astronomları
astronomic,astronomik
astronomical,astronomik
astronomy,astronomiya
astrophysical,astrofizik
astrophysicist,astrofizik
astrophysicists,astrofiziklər
astrophysics,astrofizika
asylum,sığınacaq
asylums,Huzurevlerini
asymmetric,asimmetrik
asymmetrical,asimmetrik
asymmetry,asimmetriya
asymptote,asimptot
asymptotic,asimptotik
atavism,atacılık
ate,yedim
atelier,atelye
atheism,ateizm
atheist,dinsiz
atheistic,ateist
atheistically,ateistcəsinə
atheists,ateist
atherosclerosis,ateroskleroz
athirst,susamış
athlete,atlet
athletes,idmançılar
athletic,atletik
athleticism,atletizm
athletics,atletika
athwart,əmudi
athwartships,Amidships Athwartships
atilt,eğilmiş
atman,atmağın
atmosphere,atmosfer
atmospheres,atmosferi
atmospheric,atmosfer
atmospherics,parazit
atomic,atom
atomism,atomistika
atoms,atomları
atone,kəffarə
atones,yuyur
atop,üstün
atremble,titreyen
atrocious,dəhşətli
atrociously,amansızlıqla
atrocities,vəhşiliklər
atrocity,vəhşilik
atrophic,atrofik
atrophies,atrofiler
atrophy,atrofiya
atropine,atropin
attach,əlavə
attachable,monte
attached,əlavə
attaches,attaşelər
attaching,bərkitmə
attachment,əlavə
attachments,faylları
attack,hücum
