Word,Meaning
စစ်ဆေးစီရင်,Adjudicated
တွဲဖက်,Adjunct
တွဲဖက်,Adjunction
တွဲဖက်,Adjunctive
တွဲဖက်,Adjunctively
လက်ခံ,Adjuration
လက်ခံ,Adjure
လက်ခံ,Adjurer
ထိန်းညှိခြင်း,Adjusting
စစ်ရေး,Adjutancy
စစ်ရေး,Adjutant
စစ်ရေးအထွေထွေ,Adjutant General
စီမံအုပ်ချုပ်,Administer
အုပ်ချုပ်သူ,Administrable
အုပ်ချုပ်သူ,Administrant
စီမံ,Administrate
အုပ်ချုပ်ခွင့်ရ,Administrated
အုပ်ချုပ်သူ,Administrates
အုပ်ချုပ်သူ,Administrating
စီမံခန့်ခွဲမှု,Administration
ကျိန်ဆိုခြင်းကို၏စီမံခန့်ခွဲမှု,Administration Of Oath
အုပ်ချုပ်သူ,Administrational
ကိုအုပ်ချုပ်ရေးဆိုင်ရာ,Administrative
ကိုအုပ်ချုပ်ရေးဆိုင်ရာခန္ဓာကိုယ်,Administrative Body
စီမံခန့်ခွဲရေးဆိုင်ရာခရိုင်,Administrative District
စီမံခန့်ခွဲရေးဆိုင်ရာဌာနခွဲမှ,Administrative Division
ကိုအုပ်ချုပ်ရေးဆိုင်ရာကြားနာမှု,Administrative Hearing
စီမံခန့်ခွဲရေးဆိုင်ရာပညတ်ကို,Administrative Law
စီမံခန့်ခွဲရေးဆိုင်ရာအရာရှိတဦးက,Administrative Official
ကိုအုပ်ချုပ်ရေးဆိုင်ရာယူနစ်,Administrative Unit
အုပ်ချုပ်သူ,Administratively
အုပ်ချုပ်သူ,Administrator
လေးစားဖွယ်,Admirable
ရေတပ်ဗိုလ်ချုပ်ကြီး,Admiral
လေးစား,Admired
ဝန်ခံချက်,Admissibility
ဝန်ခံချက်,Admissible
ဝန်ခံချက်,Admissibleness
ဝန်ခံချက်,Admission
ဝန်ခံချက်တာဝန်ခံ,Admission Charge
ဝန်ခံချက်အခကြေးငွေ,Admission Fee
ဂိုဒေါင်သို့ဝင်ရောက်ခြင်း,Admission Into Warehouse
ဝန်ခံချက်စျေးနှုန်း,Admission Price
ဝန်ခံချက်,Admissive
ဝန်ခံ,Admit
၏ဝန်ခံ,Admit Of
စားပွဲပေါ်မှာဝန်ခံ,Admit Table
ဝန်ခံ,Admits
ဝန်ခံခဲ့သည်,Admitted
ဝန်ခံရမည်,Admittedly
ဝန်ခံ,Admitting
သတိပေး,Admonish
ဤသို့တိုကျတှနျး,Admonished
သတိပေး,Admonisher
သတိပေး,Admonishes
သတိပေး,Admonishing
သတိပေး,Admonishment
တိုက်တွန်းချက်ကို,Admonition
တိုက်တွန်းချက်ကို,Admonitive
တိုက်တွန်းချက်ကို,Admonitively
မြီးကောင်ပေါက်အရွယ်,Adolesce
မြီးကောင်ပေါက်အရွယ်,Adolescence
မြီးကောင်ပေါက်အရွယ်,Adolescency
မြီးကောင်ပေါက်အရွယ်,Adolescent
မြီးကောင်ပေါက်အရွယ်,Adolescently
အဒေါ့ဖ်ဟစ်တလာ,Adolf Hitler
အဒေါ့ဖ်,Adolph
ထာဝရဘုရား,Adonai
အဒေါနိရံ,Adoniram
ခံယူ,Adopt
ခံယူ,Adoptability
ခံယူ,Adoptable
ခံယူ,Adoptant
ခံယူ,Adoptative
မွေးစား,Adopted
မွေးစား,Adoptee
ခံယူ,Adopter
လိုက်နာကျင့်သုံးဖို့,Adopting
ကလေးမွေးစားခြင်း,Adoption
ခံယူ,Adoptional
ခံယူ,Adoptism
ခံယူ,Adoptive
မွေးစားမိဘတစ်,Adoptive Parent
ခံယူ,Adoptively
ခံယူ,Adopts
နှစ်ခြိုက်,Adoration
ကိုးကွယ်,Adored
ကိုးကွယ်တ,Adored One
ဆင်ယင်,Adorn
ဆင်ယင်,Adorned
ဆင်ယင်,Adorner
ဆင်ယင်,Adorning
ဆင်ယင်,Adornment
ဆင်ယင်,Adorns
မျှော,Adrift
စုပ်ယူနိုင်သော,Adsorb
စုပ်ယူနိုင်သော,Adsorbable
စုပ်ယူနိုင်သော,Adsorbate
စုပ်ယူနိုင်သော,Adsorbed
စုပ်ယူနိုင်သော,Adsorbent
စုပ်ယူနိုင်သောပစ္စည်းများ,Adsorbent Material
စုပ်ယူနိုင်သော,Adsorbing
အဒုလံ,Adullam
အဒုလံ,Adullamite
အရွယ်ရောက်ပြီးသူ,Adult
အရွယ်ရောက်ပြီးသူခန္ဓာကိုယ်,Adult Body
အရွယ်ရောက်ပြီးသူပညာရေး,Adult Education
အရွယ်ရောက်ပြီးသူအမျိုးသမီး,Adult Female
အရွယ်ရောက်ပြီးသူထောက်လှမ်းရေး,Adult Intelligence
အရွယ်ရောက်ပြီးသူအထီး,Adult Male
အရွယ်ရောက်ပြီးသူသွား,Adult Tooth
အရွယ်ရောက်ပြီးသူ,Adulter
မျောက်မထားသော,Adulterant
မျောက်မထားသော,Adulterated
မျောက်မထားသော,Adulterately
မျောက်မထားသော,Adulterateness
မျောက်မထားသော,Adulterates
မျောက်မထားသော,Adulterating
မျောက်မထားသော,Adulteration
မျောက်မထားသော,Adulterator
မျောက်မထားသော,Adulterators
မျောက်မထားသောမိန်းမသား,Adulterer
မျောက်မထားသောမိန်းမ,Adulteress
မျောက်မထားသော,Adulterize
မျောက်မထားသော,Adulterous
မျောက်မထားသော,Adulterously
အိမ်ထောင်ရေးဖောက်ပြန်,Adultery
လူကြီး,Adulthood
အရွယ်ရောက်ပြီးသူ,Adultness
တိုးတက်,Advance
စိတ်ကူးများတိုးတက်ရန်,Advance Ideas
ကြိုတင်မဲငွေပေးချေမှု,Advance Payment
ကြိုတင်မဲကျောင်းသား,Advance Student
ကြိုတင်မဲလေ့လာမှုများ,Advance Studies
အဆင့်မြင့်,Advanced
အဆင့်မြင့်ဘာသာစကား,Advanced Language
အဆင့်မြင့်,Advanced Level
တိုးတက်ခြင်း,Advancement
ကြိုတင်ငွေ,Advances
တိုးတက်နေသော,Advancing
အားသာချက်,Advantage
အားသာချက်များ,Advantaged
အားသာချက်များ,Advantageous
အားသာချက်များ,Advantageously
အားသာချက်များ,Advantageousness
ဥပုသ်အသင်း,Adventist
စွန့်စားမှု,Adventure
စွန့်စားမှုကစားကွင်း,Adventure Playground
စွန့်စားမှုဇာတ်လမ်း,Adventure Story
စွန့်စား,Adventurer
စွန့်စား,Adventurous
ဆိုးရွားသော,Adversant
ရန်သူ,Adversarial
ရန်သူ,Adversaries
ရန်သူ,Adversarious
ရန်သူ,Adversary
ဆိုးရွားသော,Adversative
ဆိုးရွားသော တွဲဖက်.,Adversative Conjunction
ဆိုးရွားသော,Adversatively
ဆိုးရွားသော,Adverse
ဆိုးရွားသောထင်မြင်ချက်,Adverse Opinion
ဆိုးရွားသောသက်သေကို,Adverse Witness
ဆိုးရွားစွာ,Adversely
ဆိုးရွားသော,Adverseness
အခက်အခဲတွေက,Adversity
ကြော်ငြာ,Advert
ကြော်ငြာ,Advertence
ကြော်ငြာ,Advertency
ကြော်ငြာ,Advertent
ကြော်ငြာ,Advertently
ကြော်ငြာ,Advertised
ကြော်ငြာ,Advertizing
အကြံ,Advice
အကြံဉာဏ်ကော်လံ,Advice Column
အကြံဉာဏ်ပင်တိုင်ဆောင်းပါးရှင်,Advice Columnist
အကြံ,Adviceful
အကြံပေးသူ,Advisability
အကြံပေးသူ,Advisable
အကြံပေးသူ,Advisableness
အကြံပေးသူ,Advisably
အကြံပေးသူ,Advisal
အကြံပေး,Advise
အကြံပေး,Advised
အကြံပေး,Advisedness
အကြံပေး,Advisee
အကြံပေးသူ,Advisement
အကြံပေးသူ,Adviser
အားအကြံပေး,Advises
အကြံပေး,Advising
အကြံပေးသူ,Advisive
အကြံပေးသူ,Advisiveness
အကြံပေးပုဂ္ဂိုလ်,Advisor
အကြံပေးအဖွဲ့,Advisory
အကြံပေးဘုတ်အဖွဲ့,Advisory Board
အကြံပေးအဖွဲ့န်ဆောင်မှု,Advisory Service
စည်းရုံးလှုံ့ဆော်ရေး,Advocacy
တရားလွှတ်တော်ရှေ့နေ,Advocate
အေဂျီယန်,Aegean
အေဂျီယန်လူ့ယဉ်ကျေးမှု,Aegean Civilisation
အေဂျီယန်လူ့ယဉ်ကျေးမှု,Aegean Civilization
အေဂျီယန်ယဉ်ကျေးမှုကို,Aegean Culture
အေဂျီယန်ကျွန်း,Aegean Island
ကြီးမှူးပြီး,Aegis
ဝေဟင်မှလှေကား,Aerial Ladder
ဝေဟင်မှတော်ပီဒို,Aerial Torpedo
အေရိုးဗစ်,Aerobate
အေရိုးဗစ်,Aerobe
အေရိုးဗစ်,Aerobic
အေရိုးဗစ်,Aerobically
အေရိုးဗစ်,Aerobics
ပျံသန်းမှုစရိုက်လက္ခဏာများ,Aerodynamic
ပျံသန်းမှုစရိုက်လက္ခဏာများအင်အားစု,Aerodynamic Force
ပျံသန်းမှုစရိုက်လက္ခဏာများဓာတ်လှေကား,Aerodynamic Lift
ပျံသန်းမှုစရိုက်လက္ခဏာများ,Aerodynamical
ပျံသန်းမှုစရိုက်လက္ခဏာများ,Aerodynamics
လေကြောင်း,Aeronautical
လေကြောင်းအင်ဂျင်နီယာ,Aeronautical Engineer
လေကြောင်းအင်ဂျင်နီယာပညာ,Aeronautical Engineering
အာကာသ,Aerospace
လေကြောင်းအင်ဂျင်နီယာ,Aerospace Engineer
လေကြောင်းအင်ဂျင်နီယာပညာ,Aerospace Engineering
လေကြောင်းဆေးပညာ,Aerospace Medicine
ရသဗေဒ,Aesthete
ရသဗေဒ,Aesthetic
ရသဗေဒ,Aesthetical
ရသဗေဒ,Aesthetically
အဝေးက,Afar
ကိစ္စ,Affair
ရေးရာ,Affairs
ထိခိုက်,Affect
ထိခိုက်,Affectability
ထိခိုက်,Affectable
ထိခိုက်,Affectate
ထိခိုက်,Affectation
ထိခိုက်သော,Affected
ထိခိုက်သော,Affectedness
ထိခိုက်,Affecter
ထိခိုက်,Affectibility
ထိခိုက်,Affectible
ထိခိုက်စေ,Affecting
ထိခိုက်,Affection
ထိခိုက်,Affectional
ချစ်ခင်စုံမက်လိုအပ်ချက်များကို,Affectional Needs
ချစ်ခင်ကြင်နာစွာ,Affectionally
ချစ်ခင်,Affectionate
ချစ်ခင်ကြင်နာစွာ,Affectionately
ချစ်ခင်ကြင်နာစွာ,Affectionateness
ထိခိုက်,Affectioned
ထိခိုက်,Affective
ထိခိုက်,Affectively
ထိခိုက်,Affectivity
အကျိုးသက်ရောက်,Affects
ကျမ်းကျိန်လွှာ,Affidavit
ပူးပေါင်းလာသော,Affiliated
ချိတ်ဆက်ကာ,Affiliating
ဆက်နွှယ်မှုအမိန့်,Affiliation Order
မျိုးဆက်,Affinal
မျိုးဆက်,Affination
မျိုးဆက်,Affine
မျိုးဆက်,Affined
မျိုးဆက်,Affinely
မျိုးဆက်,Affinity
